state,level_1,level_2,level_3,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Rio de Janeiro,1. Garimpo,1.2 Não Metálicas,1.2.01 Minerais Classe 2,"7,76834743","16,85547957","20,65573251","23,4658527","25,61399412","26,85311703","30,24015741","34,70150267","37,26318833","39,74291375","41,39549599","42,46972442","43,87471549","45,52722411","46,43632737","47,18053392","47,75928047","49,90920024","51,39672509","52,71902776","53,71081386","54,7853706","55,85968777","58,25573004","59,32996259","60,32150278","61,56118896","61,47857914","61,39613141","61,80973897","80,24704677","87,93621902","91,16048016","97,93972546","100,9987885","102,0735924","102,2389664"
Rio de Janeiro,1. Garimpo,1.3 Pedras Preciosas & Rochas Ornamentais,1.3.02 Rochas Ornamentais,"13,12910598","14,36729335","16,18319302","16,1831317","16,84421801","17,00945776","17,42258683","18,9932867","19,40675926","19,48958739","19,65491073","19,90319156","20,2338243","20,815846","22,56478315","25,13346896","27,04072521","32,61557578","33,1148124","33,36283668","33,77703345","34,02570754","35,02038411","36,42768729","38,17393555","39,82726122","41,06680225","42,39333874","44,21226248","45,4527478","46,53539793","46,87107603","46,78832605","47,28315385","47,78021813","48,94517516","49,19423308"
Rio Grande do Norte,2. Industrial,2.3 Não Metálicas,2.3.06 Calcário,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,4452837646","2,404532996","2,582646222","2,582646222","8,727554602","10,24151439","11,48830049","11,93358074","12,46791647","12,46791647","12,20074756"
Rio Grande do Sul,2. Industrial,2.2 Metálicas,2.2.08 Cobre,"351,3780456","389,5555297","417,1102903","449,2063027","462,6760791","471,1425869","486,8446048","501,2377495","511,320645","517,5550792","517,9398902","518,7865247","519,6331474","521,1725032","521,1724796","522,0191909","522,2500842","524,32829","524,9440567","525,0979749","525,1749425","525,2518914","525,7906867","525,5597782","526,0985645","525,636736","525,7906929","526,406355","526,252371","526,4062906","526,2523695","526,9451569","526,5603308","527,1760958","527,3300117","527,4069514","528,7155111"
Rio Grande do Sul,2. Industrial,2.2 Metálicas,2.2.10 Magnésio,,,,,,,,,,,"1,035214435","1,114845892","1,3537414","6,52974715","7,564962152","7,485330695","7,32606778","7,485330695","7,485330695","7,485330695","7,007539301","7,007539301","7,007539301","7,007539301","7,087170758","7,564962152","7,64459361","7,64459361","7,64459361","7,803856714","7,803856714","8,042750519","8,122381787","8,361275592","8,361275024","8,361275024","8,122379327"
Rio Grande do Sul,2. Industrial,2.3 Não Metálicas,2.3.01 Minerais Classe 2,"6,226301337","6,537619568","6,537619568","6,381961786","6,459790057","6,615446198","6,693275909","6,693278583","7,160264667","7,238092737","7,160262408","7,08243208","7,160261792","7,082433722","7,78288407","10,7403449","32,06557582","38,21406699","38,8366979","39,53715812","39,53714558","41,17154815","44,82953209","45,45217225","48,25409426","53,0795923","59,07249511","63,35324455","74,48285698","78,06304141","81,87675687","83,04423645","82,81074937","82,966409","83,822542","85,61264182","86,23529389"
Rio Grande do Sul,2. Industrial,2.3 Não Metálicas,2.3.06 Calcário,"586,8105306","708,3637973","764,4244492","803,9380697","856,3032131","928,1591705","997,5273903","1081,510631","1139,298485","1195,391394","1254,683983","1280,303308","1314,141231","1450,862653","1511,112939","1581,833324","1649,48776","1683,327794","1719,911017","1755,840512","1819,340703","1864,654765","1921,657695","1966,861722","1991,590728","2019,04217","2057,994779","2116,731697","2177,862381","2224,783256","2245,703556","2271,217484","2312,023378","2342,34159","2373,328874","2400,221068","2403,213943"
Rio Grande do Sul,2. Industrial,2.1 Energéticas,2.1.01 Carvão mineral,"448,0879205","525,8071836","553,3424546","604,7687931","645,8783406","667,2088746","684,9710139","706,3016598","758,1932239","795,9675032","810,6282011","824,8236764","844,5259432","880,7498136","916,2807694","947,2318885","967,4783833","990,4411036","1031,945166","1049,787839","1058,86433","1063,363501","1063,363388","1070,19018","1087,179616","1113,093719","1159,959444","1191,851222","1211,483224","1229,331391","1268,829574","1283,495357","1307,552923","1358,543224","1398,821732","1402,003164","1404,330978"
Rio Grande do Sul,1. Garimpo,1.1 Metálicas,1.1.02 Estanho,"7,836360767","8,534613208","9,388053564","9,931143408","11,32767631","12,41385599","13,11212068","14,19830037","15,36204517","16,37091588","21,8033285","25,14024357","26,61473219","27,39080676","27,31327233","29,17587425","30,41753062","31,11592869","31,50391733","31,42630844","30,88313044","30,49511857","30,57272601","30,41750948","30,33990204","31,11595838","31,58160361","31,96961424","34,99616658","36,08265223","36,3929625","36,16018666","36,16018666","36,16018666","36,54822507","37,09145492","36,93623052"
Rondônia,2. Industrial,2.2 Metálicas,2.2.13 Estanho,"710,6804481","779,3534577","868,655745","1262,355119","1805,698533","2200,532722","2244,863411","2324,80662","2480,459606","2467,069827","2612,241367","2688,413555","2713,82132","2822,121001","2724,655517","2981,314674","2955,399855","3007,479071","3017,451978","3088,42459","3143,51363","3172,702658","3155,762775","3265,410871","3354,185","3349,97049","3467,811296","3449,145548","3613,629346","3592,465825","3616,886987","3566,38227","3612,234754","3685,579493","3757,880188","3809,714673","3832,65276"
Rondônia,2. Industrial,2.3 Não Metálicas,2.3.01 Minerais Classe 2,"25,18416048","25,97943756","27,92346892","25,62596914","25,18412996","25,89104688","25,80268991","27,12816365","27,83510214","26,86307083","26,68632766","27,74672103","28,10018101","26,5979457","31,10466145","35,94736462","39,28058391","53,38138538","64,29636777","70,8325248","73,39916673","73,14116353","71,99548403","78,92258359","87,31751729","118,6646555","122,0227163","122,101007","122,63297","124,7420652","123,7669589","119,0946289","116,0868873","114,5033545","115,1161269","114,2368057","112,828265"
Rondônia,2. Industrial,2.3 Não Metálicas,2.3.06 Calcário,,"0,6131625549","0,6131625549","0,5255681091","1,313917737","1,48910705","1,48910705","1,48910705","1,48910705","1,576701666","1,576701666","1,48910705","1,48910705","1,48910705","1,401512354","1,401512354","1,664296362","2,10226944","2,102269604","2,102269604","2,189864471","2,189864471","2,189864471","2,189864471","2,189864471","2,102269775","2,102269775","2,102269775","2,277458594","2,36505329","2,102269775","2,102269775","2,189864471","2,189864471","2,189864471","2,189864471","2,014675494"
Rondônia,2. Industrial,2.4 Não Identificado,Não Identificado,,,,,,,,,,,,,,,,,,,,,,,,,"74,2356012","104,283276","99,24594325","80,06843981","59,83041874","52,84873732","59,83041876","56,64889195","57,70940742","59,56529858","62,74682641","66,19348038","68,57963529"
Rondônia,1. Garimpo,1.1 Metálicas,1.1.02 Estanho,"2655,501851","3103,88185","3478,752545","3624,032328","3801,437904","3834,704442","3937,819544","4009,170944","4038,025326","4152,004646","4199,287275","4258,698621","4317,314401","4359,24222","4353,783372","4595,609978","4643,837776","4746,823788","4791,038239","4925,126779","5118,608954","5348,859184","5561,539832","5837,443673","6101,098846","6372,023108","6657,612807","6906,826486","7150,715942","7311,848189","7522,360651","7674,042337","7881,809668","8040,023838","8276,514978","8475,287025","8376,676697"
Rondônia,1. Garimpo,1.1 Metálicas,1.1.01 Ouro,"37,45683792","42,12722515","49,44264828","68,38973755","88,39405723","123,2063378","132,9884734","156,0778111","147,0014748","155,7253154","149,2926386","168,0630482","182,6884909","200,2233899","198,02001","222,3401152","253,5665616","273,9634318","311,9327733","328,3114119","341,1237395","336,6630256","336,3194202","339,8568527","354,8509906","353,1944481","351,4364127","359,1022775","357,9689921","346,3503318","357,6350539","355,4311314","354,8308156","354,3040059","373,1655448","392,5625175","397,3256553"
Rondônia,1. Garimpo,1.2 Não Metálicas,1.2.01 Minerais Classe 2,"257,259297","267,2982211","274,9620142","279,9060427","290,4160324","285,8246739","294,3006763","298,6288056","304,5436592","308,3398162","314,7858588","314,3465932","327,6009966","328,3957051","331,4799834","342,1591182","340,217972","341,8055363","341,453095","342,3385943","347,5484138","347,8161815","348,2578966","348,7003413","351,52497","386,9234188","395,4922185","405,0257375","402,8162097","405,0231934","402,4636377","412,0790266","425,5686737","427,6858648","431,829304","432,0927068","431,6560398"
Roraima,1. Garimpo,1.1 Metálicas,1.1.01 Ouro,"13,6646025","9,19952785","38,40539556","222,8232723","350,7936385","343,6249731","243,2420115","169,3045049","96,70513776","40,45108305","23,93458632","14,1104705","9,108190808","4,82265238","3,661724713","4,286970728","3,125899005","2,232685321","2,946240448","2,053076099","1,249405762","1,160162439","0,9816758911","1,606835657","3,660702063","3,839283344","2,142513611","2,768619489","5,357234613","7,499138702","4,82105368","21,41531182","104,9291844","365,3102922","680,1262611","923,3968695","1559,222892"
Roraima,1. Garimpo,1.2 Não Metálicas,1.2.01 Minerais Classe 2,"1,428622693","3,036318695","9,378804767","12,95289883","14,82858433","15,8115673","14,56084029","14,56084018","13,57860031","12,95333013","12,7746285","13,04268107","12,50657596","11,7917689","24,11835501","32,60452303","37,87368689","41,17750366","41,35608212","40,9096363","39,48101124","39,74887944","39,21314475","39,21314475","39,21314475","39,21314475","39,30243368","39,30243368","38,85567985","38,85567985","38,85567985","38,85567985","38,76639092","38,76639092","38,76639092","38,94509261","39,12373145"
Roraima,1. Garimpo,1.3 Pedras Preciosas & Rochas Ornamentais,1.3.01 Pedras preciosas,"60,84222994","51,47690022","61,02077847","71,72527987","89,30029772","93,93904478","113,9216714","125,1621601","163,8779761","238,9917181","281,0098538","270,6614551","224,8981816","176,4573647","219,3268007","235,5632827","223,9665639","150,4594399","146,1789643","143,0555681","143,5015002","135,2950967","119,7716347","112,6354616","114,7774541","94,25860706","75,43608718","75,25743304","67,4955332","58,66396711","51,43818945","51,34655328","43,04966327","37,42920266","31,36274377","31,00626879","36,89204825"
Roraima,1. Garimpo,1.3 Pedras Preciosas & Rochas Ornamentais,1.3.02 Rochas Ornamentais,"7,953877869","8,043247205","12,8691936","17,87387855","16,80144781","17,51640232","17,15892506","16,71207849","17,0695558","16,53333958","16,17586266","15,37153845","15,46090782","13,58415132","15,72901663","19,8400062","19,84000624","20,55496245","20,2868546","22,43171849","22,16361072","21,5380256","21,44865612","21,44865574","21,44865546","21,62739438","21,44865554","21,0911785","21,00180917","21,18054789","21,35928643","21,18054789","21,00180911","21,00180903","21,09117849","21,26991718","22,69982645"
Santa Catarina,2. Industrial,2.2 Metálicas,2.2.09 Alumínio,"29,62042597","32,35418685","35,65031513","39,26699661","43,446498","45,05425466","45,85828568","50,92143547","62,68102467","67,74069171","74,24974155","78,3437956","87,31783537","98,03908646","105,7504046","120,1214877","125,4869773","126,9318796","131,3392836","134,3109046","142,9644367","154,0028775","160,4066285","164,9040671","171,4872585","180,5489971","190,0968413","194,7584989","206,0829143","209,77617","215,0773465","219,3255059","225,5619031","231,2416548","235,5619625","237,6465693","238,2879505"
Santa Catarina,2. Industrial,2.2 Metálicas,2.2.10 Magnésio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,07977467651","0,07977467651",
Santa Catarina,2. Industrial,2.3 Não Metálicas,2.3.01 Minerais Classe 2,"36,80857933","47,69316347","70,94887737","88,38140313","104,0446264","111,5104394","119,939312","126,4423297","138,6330054","147,4472066","160,1841666","172,2677739","209,2198893","245,6334635","259,794214","280,3188827","304,0956094","321,4673693","335,9042304","350,8726495","359,0056322","379,0974933","397,5212455","418,3643455","461,1674993","488,6273722","537,8903908","565,915629","599,8625698","627,0446052","645,9075271","661,293421","679,461345","690,5414121","698,0298206","704,394278","704,4718904"
Santa Catarina,2. Industrial,2.3 Não Metálicas,2.3.02 Fluor,"7,635359869","8,028934473","8,501217389","9,209652155","10,07551303","10,31165676","10,31165696","10,39037121","10,46908546","10,46908902","10,54780366","10,86265709","10,62651019","10,62651019","10,86265452","10,86265649","11,33493942","11,49236693","12,75181291","13,61764411","14,01121396","14,56221252","15,27064491","16,21517986","16,60875546","17,00232987","17,3171829","17,55332585","17,7894771","18,57662354","19,59991588","20,78063811","20,93806839","21,88264965","24,2440688","25,97561265","25,97560434"
Santa Catarina,2. Industrial,2.3 Não Metálicas,2.3.06 Calcário,"32,06332819","35,17691374","44,04268794","54,80848329","61,18730795","70,04081733","81,77642414","85,21105872","91,85672961","96,64379276","101,5151818","108,9413174","120,361193","135,7807441","150,7133357","161,7387365","169,5629566","179,6197825","189,7624984","197,6661496","202,9363645","208,1285689","210,2068647","214,1980313","222,1066593","233,7870207","242,7539092","250,6695886","262,6619172","272,4020823","279,7665938","284,3907173","295,8983358","304,4140078","310,7440935","322,9870332","323,2292299"
Santa Catarina,2. Industrial,2.4 Não Identificado,Não Identificado,,,,,,,"0,4790861389","0,7186285583","0,8783245056","0,8783245056","0,8783245056","0,8783245056","1,357410846","1,756649207","2,475301776","6,627498389","7,984952362","7,984952362","8,064801648","8,384201788","8,38420235","8,943159912","9,023008636","9,821500732","9,901349829","10,30059888","10,30059888","10,93939522","11,49833477","11,57818443","11,57818443","11,65803428","11,65803428","11,65803428","11,57818443","11,57818443","11,57818443"
Santa Catarina,2. Industrial,2.1 Energéticas,2.1.01 Carvão mineral,"352,8422616","428,0603877","449,7179112","473,7539338","477,4581039","494,2313864","515,1803327","526,3678115","528,8866593","530,3015871","538,4818305","549,6754676","551,3321228","554,0896245","642,0907161","764,1281127","786,4210113","794,3763547","799,9708466","814,3878772","823,5304951","827,3908002","828,5723348","837,6317074","857,1624502","876,0001095","882,3846768","894,8352252","908,7891532","918,7970621","928,2551243","939,1332856","979,8886578","1022,38363","1033,34207","1045,954805","1046,582683"
Santa Catarina,1. Garimpo,1.2 Não Metálicas,1.2.01 Minerais Classe 2,"3,169032703","4,199357568","5,3894117","11,36708965","14,71418676","16,47800254","19,57658121","29,02133901","32,59182178","34,25764109","35,91906673","39,17039175","44,63733045","60,59381146","71,01888909","83,74936714","100,1104889","109,9055638","120,5457212","127,3814215","149,6908918","200,8359897","223,8945568","248,582052","263,6956444","294,4753842","314,6482673","330,3034982","346,6155385","355,772587","360,6236308","365,4731336","373,5017837","381,2649076","390,2315632","391,2645613","391,0265822"
Santa Catarina,1. Garimpo,1.3 Pedras Preciosas & Rochas Ornamentais,1.3.02 Rochas Ornamentais,,,,,,,,,,,,,,,"1,438183771","1,438183771","1,438183771","1,438183771","1,438183771","1,438183771","1,438183771","1,438183771","1,438183771","1,438183771","1,518082513","2,076843738","2,236565491","2,396211505","2,795479132","2,955125708","3,594321844","3,594246484","3,594246484","3,594246484","3,913767969","3,993667651","4,153466827"
São Paulo,2. Industrial,2.3 Não Metálicas,2.3.01 Minerais Classe 2,"816,9040464","863,6024439","941,6732185","1046,087193","1159,293515","1226,666359","1309,721626","1374,5607","1447,674371","1469,855012","1571,39652","1651,70565","1753,082614","1783,956461","1816,866878","1857,384274","1921,309575","1994,674776","2040,613446","2100,133494","2161,943416","2240,494632","2306,4984","2359,131086","2435,762101","2507,622959","2559,285606","2597,933976","2634,545571","2654,121078","2673,702364","2689,914581","2709,649398","2735,148594","2769,506498","2785,885696","2785,804748"
São Paulo,2. Industrial,2.3 Não Metálicas,2.3.03 Fósforo,"5,384921149","6,853547284","7,016725336","7,587856873","11,09619116","12,40163057","12,40163057","12,40163057","12,4832196","12,5648088","12,5648088","12,48321943","12,64640037","12,64640037","12,64640037","12,64640037","12,80957604","12,72798566","13,05434039","15,74680876","17,54178525","21,70284048","21,94760876","22,84510629","23,57941317","24,39531995","24,64009453","25,12964164","25,21123323","25,21123323","24,72169429","24,96646342","25,048055","25,04805551","25,21123493","26,19033085","26,35351009"
São Paulo,2. Industrial,2.3 Não Metálicas,2.3.05 Silício,"20,6131519","30,4645442","42,79904991","47,02063145","48,17935458","49,83521146","50,16637558","55,8836431","59,11317875","61,67956789","65,57160505","78,23992193","156,2322567","224,8301372","237,9173945","255,6342151","257,0420264","260,5213276","262,2600312","266,3168787","265,9029215","267,6422583","268,3876253","269,2155424","270,6236573","283,2189638","285,2062607","297,1285915","304,3315621","304,4142468","304,6626985","310,1271539","311,1208303","311,865987","312,2797799","318,985708","319,4828042"
São Paulo,2. Industrial,2.3 Não Metálicas,2.3.06 Calcário,"1183,767722","1319,122671","1405,840521","1498,491777","1574,477297","1615,782344","1663,556037","1698,861633","1749,736253","1806,290276","1898,493566","1960,888065","2002,745245","2052,191827","2073,308142","2105,508992","2156,208885","2191,740827","2230,450368","2257,281158","2297,078175","2322,575356","2354,144732","2410,153193","2427,305546","2465,288238","2490,213851","2538,782013","2603,653708","2655,363908","2678,750422","2695,871722","2749,938923","2809,601667","2864,096787","2911,073805","2904,462708"
São Paulo,1. Garimpo,1.2 Não Metálicas,1.2.01 Minerais Classe 2,"52,84724733","60,01274916","76,38620042","86,41253871","99,67279415","109,0968664","122,1257862","133,6383091","150,698438","162,7901295","176,0554438","189,8992287","214,0059169","228,5599875","245,5770961","254,6929217","262,5197553","276,262702","286,0988082","293,3191907","301,5479404","311,8910165","322,0778635","335,56431","347,3763994","352,7701076","363,2165172","374,842851","382,090756","385,6523966","400,8817443","409,6981384","423,0358797","440,7154703","453,0396757","466,5242623","467,262894"
Sergipe,2. Industrial,2.3 Não Metálicas,2.3.06 Calcário,"75,89985037","86,09238672","106,1265908","128,4436733","159,3672285","160,3335128","165,5167566","171,3147057","172,1053138","173,774413","179,3084673","183,7885358","193,5392483","206,1006039","230,6965017","243,8729897","251,2518941","256,3467134","285,1743202","302,6557184","321,3667048","337,4416715","366,0783195","424,5829304","435,1246845","443,5578518","455,4170056","467,8910155","477,8173058","483,7907868","489,7646252","495,2987186","496,6162483","497,3188864","498,0216685","501,974637","502,9410444"
Sergipe,2. Industrial,2.4 Não Identificado,Não Identificado,"15,99029041","18,36241376","21,17391708","37,60350575","38,83350851","39,27276263","44,54914309","48,77059907","51,31865693","52,11010096","51,8465169","51,75938089","51,49581871","52,90178589","54,22039649","56,32924611","56,59353699","57,12116389","57,47331779","59,23046776","62,12975573","62,48117258","64,3280533","69,42516152","72,06084679","75,92651102","80,670814","82,86726489","83,65796294","84,36084944","86,55729011","87,69939013","88,05082339","92,00443274","92,26802178","92,0923142","92,35590256"
Sergipe,2. Industrial,2.1 Energéticas,2.1.03 Gás natural e petróleo,,,,,,,,,,,,,,,,,"0,08787999268","0,1757599121","0,4393996643","0,4393996643","0,4393996643","0,08787984009","0,08787984009",,,,,,,,"0,4393996643","3,076697986","3,076697986","3,076697986","27,16124958","27,16124958","27,77653562"
Sergipe,1. Garimpo,1.2 Não Metálicas,1.2.01 Minerais Classe 2,"28,18544774","35,56092026","40,74131064","60,32133162","70,85771679","75,86243196","85,43265135","94,82731097","103,0804232","113,8799208","119,1478949","121,3429631","124,5037198","128,7179733","134,7761586","137,4101213","143,2049545","144,873486","144,8734597","146,0148473","147,6830462","149,4389866","153,9167909","182,2758785","200,450085","208,966463","219,5022058","228,0185898","228,9843928","231,3549636","231,618355","234,4278595","234,9546612","234,5156696","235,5692354","234,9545789","236,0081493"
Tocantins,2. Industrial,2.2 Metálicas,2.2.14 Ouro,,,,,,,,,,,,,,,,,,,,,,,,,,"5,081022736","7,271117279","10,77527573","15,33068913","18,57203408","19,09765895","26,54390522","31,62491528","34,07785246","34,16545817","34,42826837","34,51587856"
Tocantins,2. Industrial,2.3 Não Metálicas,2.3.06 Calcário,"14,18648333","14,97466252","26,62207881","39,2348576","50,0987398","51,67540532","52,20108153","52,90188172","53,77768422","54,91649551","57,01865569","60,96017595","84,60927174","123,5025039","130,1591199","133,9258144","138,5162924","142,5892151","154,5422011","174,7412924","189,262568","192,9906313","192,2636621","192,0675809","195,1258252","206,3370633","215,1841925","219,1280807","223,5652603","232,0508536","232,0394747","233,7914663","242,9822888","244,2871088","246,4766426","249,712604","249,2796829"
Tocantins,2. Industrial,2.4 Não Identificado,Não Identificado,,"6,33368017","17,0663084","29,73417132","30,7898428","32,98922279","37,12408877","41,346831","43,81005915","43,89803421","43,98600905","44,24993638","45,83339655","48,82443781","49,88013358","51,11179663","51,90357411","52,43141052","52,07953953","52,95927278","53,48712404","53,83897746","54,71864136","55,33444397","56,47802789","58,14942022","62,72374852","62,7237324","62,89966754","62,89966754","63,07561064","63,16357817","62,63577345","62,54780563","62,81171501","62,98765021","62,63576429"
Tocantins,1. Garimpo,1.1 Metálicas,1.1.01 Ouro,"6,131207733","7,882983191","12,52516375","13,57622047","15,15279257","15,32796401","14,80243902","14,97761505","16,55419902","16,81696276","18,9190738","19,88254622","21,28394743","21,45912229","21,45912263","43,44407959","43,00612147","43,7068416","43,44407379","43,26889577","43,09371576","43,00612837","43,00612845","43,09371775","42,83094777","42,74335872","43,09371815","43,18130671","43,00612778","42,91853782","42,91853782","42,91853782","42,91853782","42,74335806","42,91853682","42,91853682","43,00612537"
Tocantins,1. Garimpo,1.2 Não Metálicas,1.2.01 Minerais Classe 2,,,,,,,,,,,,,,,,,,"1,226843134","1,226843134","1,226843134","1,226843134","1,226843134","1,226843134","1,226843134","1,226843134","1,226843134","1,226843134","1,226843134","1,226843134","1,226843134","1,226843134","1,226843134","1,226843134","1,226843134","1,226843134","1,226843134","1,226843134"